Continent,Region,BU,Site,Site-Store,Default Bin,APN,Part Class,Part Description,Part Criticality,Price per Unit,Inventory Units,UOM,Min Level,Max Level,Inventory Status,Total Inventory Units Above Max,Inventory Value ($),#Parts installed,#Equipments,Min Equipment Criticality,Preferred Supplier Name,Preferred Supplier Reference,Preferred Manufacturer,Preferred Manufacturer Part Number
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-C-03,3056956,ROLLER,ROLLER,02 MED,32.195,4,EA,1,2,Above Max,2,128.78,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-C-05,3040658,ROLLER,ROLLER,02 MED,123.34,4,EA,2,3,Above Max,1,493.36,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-C-06,3040671,ROLLER,ROLLER,01 HIGH,127.7925,4,EA,1,2,Above Max,2,511.17,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-C-07,3040659,ROLLER,ROLLER,02 MED,124,3,EA,1,2,Above Max,1,372,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-C-13,3040717,PULLEY,PULLEY,02 MED,1285.75,3,EA,1,2,Above Max,1,3857.25,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-C-14,3249172,GUIDE,GUIDE,02 MED,86.77,3,EA,1,2,Above Max,1,260.31,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-C-16,1068095,ROLLER,ROLLER,01 HIGH,87.728,10,EA,1,2,Above Max,8,877.28,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-C-17,1068097,CONVEYOR,CONVEYOR,02 MED,39.046667,3,EA,1,2,Above Max,1,117.140001,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-C-19,1125745,ROLLER,ROLLER,01 HIGH,2055.256261,3,EA,1,2,Above Max,1,6165.768783,2,2,1,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-C-29,3056950,ROLLER,ROLLER,02 MED,33.61,4,EA,2,3,Above Max,1,134.44,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-C-30,3056952,ROLLER,ROLLER,02 MED,45.1675,4,EA,2,3,Above Max,1,180.67,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-C-31,3056954,ROLLER,ROLLER,02 MED,35.62,4,EA,2,3,Above Max,1,142.48,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-C-32,3040657,ROLLER,ROLLER,02 MED,136.41,4,EA,2,3,Above Max,1,545.64,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-C-33,3040661,ROLLER,ROLLER,02 MED,126.85,3,EA,1,2,Above Max,1,380.55,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-C-35,3040697,ROLLER,ROLLER,01 HIGH,183.06,3,EA,1,2,Above Max,1,549.18,8,2,1,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-C-36,1071381,ROLLER,ROLLER,01 HIGH,30.61,7,EA,2,3,Above Max,4,214.27,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-C-37,41845Z,ROLLER,ROLLER,01 HIGH,24.95,13,EA,2,3,Above Max,10,324.35,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-C-38,41843Z,ROLLER,ROLLER,01 HIGH,12.88,5,EA,3,4,Above Max,1,64.4,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-C-41,1071604,ROLLER,ROLLER,01 HIGH,26.93,6,EA,1,2,Above Max,4,161.58,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-C-42,10048879,ROLLER,ROLLER,01 HIGH,18.509555,4,EA,2,3,Above Max,1,74.03822,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-D-01,3211303,GUARD,GUARD,02 MED,11.17,20,EA,1,2,Above Max,18,223.4,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-D-11,1115750,LABEL,LABEL,01 HIGH,5.6,8,FT,1,2,Above Max,6,44.8,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-D-17,3040650,BELT,BELT,01 HIGH,3583.48,3,EA,1,2,Above Max,1,10750.44,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-E-09,1115753,BELT,BELT,01 HIGH,80.81,72,EA,9,18,Above Max,54,5818.32,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-E-10,1115746,ROLLER,ROLLER,02 MED,96.283333,3,EA,1,2,Above Max,1,288.849999,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-E-11,1115747,ROLLER,ROLLER,02 MED,106.02,4,EA,1,2,Above Max,2,424.08,0,0,0,,,,
,CALIFORNIA,,SITE_H,SITE_H-MAIN,R01-E-14,3219007,SHAFT,SHAFT,02 MED,113.43,5,EA,0,1,Above Max,4,567.15,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A01-A-01,3040641,BELT,BELT,02 MED,1511.16,6,EA,1,4,Above Max,2,9066.96,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A01-B-03,3040643,BELT,BELT,01 HIGH,1443.15,5,EA,1,4,Above Max,1,7215.75,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A01-C-02,1061751,BELT,BELT,02 MED,289.26,6,EA,1,4,Above Max,2,1735.56,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A01-C-06,1066729,CONVEYOR,CONVEYOR,02 MED,605.24,5,EA,3,4,Above Max,1,3026.2,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A01-D-04,1059856,BREAKER,BREAKER,01 HIGH,191.26,2,EA,0,1,Above Max,1,382.52,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A01-D-11,1004773,ROLLER,ROLLER,02 MED,329.157014,4,EA,0,1,Above Max,3,1316.628056,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A01-E-09,1067703,ELEC,ELEC,01 HIGH,335.1,2,EA,0,1,Above Max,1,670.2,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A01-E-12,3246521,LIGHT,LIGHT,03 LOW,198.236236,5,EA,1,2,Above Max,3,991.18118,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A02-C-03,3410474,ROLLER,ROLLER,02 MED,80.266667,6,EA,0,1,Above Max,5,481.600002,2,2,1,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A02-D-02,1066670,CARD,CARD,02 MED,3255.493333,3,EA,1,2,Above Max,1,9766.479999,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A02-D-05,1064031,ROLLER,ROLLER,02 MED,324.58,3,EA,0,1,Above Max,2,973.74,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A02-E-03,1004778,ROLLER,ROLLER,01 HIGH,339.888889,3,EA,1,2,Above Max,1,1019.666667,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A02-E-08,1004786,ROLLER,ROLLER,02 MED,25.45,4,EA,1,2,Above Max,2,101.8,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A03-B-02,1066732,CONVEYOR,CONVEYOR,02 MED,629.05,5,EA,1,2,Above Max,3,3145.25,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A03-B-15,3153105,SHAFT,SHAFT,01 HIGH,304.59,4,EA,2,3,Above Max,1,1218.36,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A03-B-17,1066740,ROLLER,ROLLER,02 MED,37.72,5,EA,3,4,Above Max,1,188.6,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A03-B-18,1066734,CONVEYOR,CONVEYOR,02 MED,194.81,13,EA,3,4,Above Max,9,2532.53,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A03-C-03,3040661,ROLLER,ROLLER,02 MED,124.94,3,EA,1,2,Above Max,1,374.82,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A03-C-08,3056954,ROLLER,ROLLER,02 MED,34.03,4,EA,1,2,Above Max,2,136.12,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A03-C-09,3056953,ROLLER,ROLLER,02 MED,33.11,6,EA,3,4,Above Max,2,198.66,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A03-D-04,1066700,ROLLER,ROLLER,02 MED,209.61,4,EA,1,2,Above Max,2,838.44,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A03-D-20,541055,ROLLER,ROLLER,01 HIGH,92.92,4,EA,1,2,Above Max,2,371.68,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A03-E-10,3036907,BELT,BELT,02 MED,6533.419391,11,EA,1,10,Above Max,1,71867.6133,260,2,1,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A03-E-15,3056946,ROLLER,ROLLER,02 MED,52.68,2,EA,0,1,Above Max,1,105.36,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A03-E-17,3056955,ROLLER,ROLLER,02 MED,34.72,3,EA,0,1,Above Max,2,104.16,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A03-E-20,3040664,ROLLER,ROLLER,02 MED,126.17,2,EA,0,1,Above Max,1,252.34,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A04-A-02,1066675,BEARING,BEARING,02 MED,21.235,4,EA,1,2,Above Max,2,84.94,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A04-A-07,3249173,LATCH,LATCH,03 LOW,12.388929,3,EA,1,2,Above Max,1,37.166787,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A04-A-09,1066760,LIGHT,LIGHT,03 LOW,114.563333,3,EA,1,2,Above Max,1,343.689999,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A04-A-10,1066674,BEARING,BEARING,02 MED,9.786667,3,EA,1,2,Above Max,1,29.360001,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A04-A-12,3041570,ADHESIVE,ADHESIVE,03 LOW,3.86,3,EA,1,2,Above Max,1,11.58,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A04-A-14,1066713,ROLLER,ROLLER,02 MED,15.35,3,EA,1,2,Above Max,1,46.05,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A04-A-20,1066671,SENSOR,SENSOR,02 MED,129.53,4,EA,1,2,Above Max,2,518.12,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A04-B-02,77069Z,PSHBUTON,PSHBUTON,02 MED,18.61,2,EA,0,1,Above Max,1,37.22,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A04-B-09,3040723,BUTTON,BUTTON,02 MED,7.292857,2,EA,0,1,Above Max,1,14.585714,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A04-B-15,3040727,LIGHT,LIGHT,02 MED,15.823927,4,EA,2,3,Above Max,1,63.295708,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A04-B-18,3040639,BELT,BELT,01 HIGH,29.449486,7,EA,1,4,Above Max,3,206.146402,4,2,1,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A04-B-19,1125754,SENSOR,SENSOR,01 HIGH,115.476,5,EA,1,2,Above Max,3,577.38,48,2,1,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A04-C-16,1066736,CONVEYOR,CONVEYOR,02 MED,776.44,18,EA,2,3,Above Max,15,13975.92,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A04-C-17,48726,BLOCK,BLOCK,03 LOW,48.265,3,EA,1,2,Above Max,1,144.795,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A04-C-19,73755,BUTTON,BUTTON,02 MED,18.867778,4,EA,2,3,Above Max,1,75.471112,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A04-C-20,10049265,MODULE,MODULE,02 MED,34.31,4,EA,0,1,Above Max,3,137.24,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A04-D-05,1064144,BELT,BELT,01 HIGH,24.34417,7,EA,1,4,Above Max,3,170.40919,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A04-D-13,1066687,SENSOR,SENSOR,02 MED,190.883333,3,EA,0,1,Above Max,2,572.649999,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A04-D-19,1063245,SENSOR,SENSOR,02 MED,358.878,2,EA,0,1,Above Max,1,717.756,12,2,1,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A04-D-20,N39435,MODULE,MODULE,02 MED,38.4825,8,EA,2,5,Above Max,3,307.86,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A04-E-03,10049273,CHAIN,CHAIN,02 MED,6.07,4,EA,2,3,Above Max,1,24.28,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A04-E-05,92327,BUTTON,BUTTON,02 MED,33.63,4,EA,2,3,Above Max,1,134.52,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A04-E-06,1112415,PHOTOEYE,PHOTOEYE,01 HIGH,275.67,2,EA,0,1,Above Max,1,551.34,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A04-E-25,3249174,MOUNT,MOUNT,02 MED,24.213333,3,EA,1,2,Above Max,1,72.639999,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A05-A-19,3040704,TRACK,TRACK,02 MED,93.976667,5,EA,1,2,Above Max,3,469.883335,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A05-B-01,58577,BREAKER,BREAKER,02 MED,95.59,4,EA,2,3,Above Max,1,382.36,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A05-B-02,30019,FUSE,FUSE,02 MED,37.685,3,EA,1,2,Above Max,1,113.055,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A05-B-05,85949Z,FUSE,FUSE,03 LOW,5.52,6,EA,3,4,Above Max,2,33.12,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A05-B-09,1066701,BELT,BELT,02 MED,115.52,13,EA,3,9,Above Max,4,1501.76,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A05-B-11,1066742,BELT,BELT,02 MED,15.157143,14,EA,2,7,Above Max,7,212.200002,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A05-B-16,3249165,MOUNT,MOUNT,03 LOW,24.416,5,EA,1,2,Above Max,3,122.08,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A05-E-01,1004794,CASTER,CASTER,03 LOW,44.075043,4,EA,1,2,Above Max,2,176.300172,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A05-E-08,1070408,MODULE,MODULE,02 MED,3932.9655,2,EA,0,1,Above Max,1,7865.931,2,2,1,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A05-E-10,1066755,BELT,BELT,02 MED,28.11,5,EA,1,2,Above Max,3,140.55,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A05-F-12,N33140,DRIVE,DRIVE,01 HIGH,122.03,4,EA,2,3,Above Max,1,488.12,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A05-F-19,3040703,SPOOL,SPOOL,02 MED,38.57,4,EA,2,3,Above Max,1,154.28,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A06-A-02,1066752,BELT,BELT,02 MED,33.1964,5,EA,1,2,Above Max,3,165.982,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A06-A-03,1066753,BELT,BELT,02 MED,33.16,5,EA,1,2,Above Max,3,165.8,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A06-A-08,3249147,PLC,PLC,02 MED,455.90475,2,1,0,1,Above Max,1,911.8095,2,2,1,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A06-A-20,1066747,TENSIONR,TENSIONR,02 MED,137.59,3,EA,1,2,Above Max,1,412.77,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A06-A-21,1066746,TENSIONR,TENSIONR,02 MED,137.59,5,EA,3,4,Above Max,1,687.95,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A06-A-23,1111160,SENSOR,SENSOR,02 MED,961.78,2,EA,0,1,Above Max,1,1923.56,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A06-B-03,24250,BELT,BELT,01 HIGH,158.481667,6,EA,1,3,Above Max,3,950.890002,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A06-B-11,3241826,CABLE,CABLE,01 HIGH,528,3,EA,0,1,Above Max,2,1584,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A06-B-13,1066730,CONVEYOR,CONVEYOR,02 MED,91.61,6,EA,3,4,Above Max,2,549.66,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A06-C-01,1067480,ADAPTER,ADAPTER,02 MED,25.92,7,EA,1,2,Above Max,5,181.44,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A06-C-02,1066754,BELT,BELT,02 MED,37.6932,5,EA,1,2,Above Max,3,188.466,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A06-C-08,1004818,SENSOR,SENSOR,03 LOW,557.38,4,EA,1,2,Above Max,2,2229.52,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A06-C-20,1002074,FUSE,FUSE,02 MED,31.374,5,EA,2,3,Above Max,2,156.87,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A06-C-24,22945,FUSE,FUSE,03 LOW,23.79,4,EA,0,1,Above Max,3,95.16,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A06-C-26,1072404,FUSE,FUSE,02 MED,13.89,4,EA,1,2,Above Max,2,55.56,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A06-C-28,3093438,CABLE,CABLE,02 MED,71,4,EA,1,3,Above Max,1,284,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A07-D-02,3055424,CABLE,CABLE,02 MED,202.62,5,EA,1,2,Above Max,3,1013.1,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A07-D-03,1066733,CONVEYOR,CONVEYOR,02 MED,622.09,3,EA,1,2,Above Max,1,1866.27,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A07-D-04,1066737,CONVEYOR,CONVEYOR,02 MED,683.41,3,EA,1,2,Above Max,1,2050.23,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A07-E-01,1066764,FILTER,FILTER,02 MED,148.74,2,EA,0,1,Above Max,1,297.48,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A07-F-03,N40144,CAMERA,CAMERA,02 MED,6652.0075,4,EA,1,2,Above Max,2,26608.03,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A08-A-02,1064145,BELT,BELT,03 LOW,126.357143,7,EA,1,4,Above Max,3,884.500001,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A08-B-02,1066697,CABLE,CABLE,02 MED,26.666667,3,EA,1,2,Above Max,1,80.000001,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A08-B-03,10048978,CABLE,CABLE,02 MED,35.791,3,EA,1,2,Above Max,1,107.373,2,2,1,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A08-B-05,1067473,CABLE,CABLE,02 MED,207.443333,3,EA,1,2,Above Max,1,622.329999,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A08-B-06,10049042,CABLE,CABLE,02 MED,221.07,2,EA,0,1,Above Max,1,442.14,2,2,1,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A08-C-04,1067468,HARDWARE,HARDWARE,02 MED,1225.58,2,EA,0,1,Above Max,1,2451.16,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A08-D-05,1066279,BREAKER,BREAKER,01 HIGH,1736.6,2,EA,0,1,Above Max,1,3473.2,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A08-F-03,3249153,DRIVE,DRIVE,02 MED,524.54,2,EA,0,1,Above Max,1,1049.08,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A09-A-01,3012848,PEDAL,PEDAL,03 LOW,8.1,42,EA,3,13,Above Max,29,340.2,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A09-B-02,3012849,WHEEL,WHEEL,03 LOW,10.66,40,EA,9,19,Above Max,21,426.4,0,0,0,,,,
,CALIFORNIA,,SITE_I,SITE_I-MAIN,A09-B-02,3012850,PEDAL,PEDAL,03 LOW,33.01,100,PR,5,15,Above Max,85,3301,0,0,0,,,,
,CALIFORNIA,,SITE_J,SITE_J-MAIN,A01-D-03,3266572,CLAMP,CLAMP,03 LOW,68.6,2,EA,0,1,Above Max,1,137.2,0,0,0,,,,
,CALIFORNIA,,SITE_J,SITE_J-MAIN,A01-D-12,3257922,BELT,BELT,01 HIGH,389.333333,5,EA,1,2,Above Max,3,1946.666665,0,0,0,,,,
,CALIFORNIA,,SITE_J,SITE_J-MAIN,A02-G-06,1063245,SENSOR,SENSOR,01 HIGH,173,2,EA,0,1,Above Max,1,346,18,3,1,,,,
,CALIFORNIA,,SITE_J,SITE_J-MAIN,A03-C-13,3174475,CABLE,CABLE,01 HIGH,78.396667,2,EA,0,1,Above Max,1,156.793334,0,0,0,,,,
,CALIFORNIA,,SITE_J,SITE_J-MAIN,A03-E-08,3411218,SWITCH,SWITCH,01 HIGH,325,2,EA,0,1,Above Max,1,650,0,0,0,,,,
,CALIFORNIA,,SITE_J,SITE_J-MAIN,A07-K-02,14568,FUSE,FUSE,03 LOW,30.4875,4,EA,2,3,Above Max,1,121.95,0,0,0,,,,
,CALIFORNIA,,SITE_J,SITE_J-MAIN,A07-L-01,1071211,COUPLER,COUPLER,01 HIGH,140,3,EA,0,1,Above Max,2,420,0,0,0,,,,
,CALIFORNIA,,SITE_J,SITE_J-MAIN,A08-E-01,3311498,CABLE,CABLE,03 LOW,167,2,EA,0,1,Above Max,1,334,0,0,0,,,,
,CALIFORNIA,,SITE_J,SITE_J-MAIN,A08-I-02,N14007,CONTROL,CONTROL,03 LOW,490.61,8,EA,0,1,Above Max,7,3924.88,0,0,0,,,,
,CALIFORNIA,,SITE_J,SITE_J-MAIN,A10-E-03,3438614,CABLE,CABLE,02 MED,15.5,59,FT,7,30,Above Max,29,914.5,0,0,0,,,,
,CALIFORNIA,,SITE_J,SITE_J-MAIN,A14-E-02,3001300,CONTROL,CONTROL,01 HIGH,85.75,2,EA,0,1,Above Max,1,171.5,0,0,0,,,,
,CALIFORNIA,,SITE_K,SITE_K-MAIN,A01-C-05,3465276,BATTERY,BATTERY,01 HIGH,1812,2,EA,0,1,Above Max,1,3624,0,0,0,,,,
,CALIFORNIA,,SITE_K,SITE_K-MAIN,A02-A-01,85922Z,GEARMTR,GEARMTR,01 HIGH,479.033366,3,EA,0,2,Above Max,1,1437.100098,220,110,2,,,,
,CALIFORNIA,,SITE_K,SITE_K-MAIN,A02-B-03,48007,CABLE,CABLE,01 HIGH,160.73,5,EA,1,2,Above Max,3,803.65,0,0,0,,,,
,CALIFORNIA,,SITE_K,SITE_K-MAIN,A02-C-03,1064029,CORD,CORD,01 HIGH,26.896,5,EA,3,4,Above Max,1,134.48,0,0,0,,,,
,CALIFORNIA,,SITE_K,SITE_K-MAIN,A02-D-02,44939,PLUMB,PLUMB,02 MED,22.4925,4,EA,0,2,Above Max,2,89.97,0,0,0,,,,
,CALIFORNIA,,SITE_K,SITE_K-MAIN,A02-G-03,53973,RELAY,RELAY,03 LOW,18.45,5,EA,0,1,Above Max,4,92.25,0,0,0,,,,
,CALIFORNIA,,SITE_K,SITE_K-MAIN,A02-G-05,N35373Z,RESISTOR,RESISTOR,03 LOW,4.25,5,EA,2,3,Above Max,2,21.25,110,110,2,,,,
,CALIFORNIA,,SITE_K,SITE_K-MAIN,A02-G-06,98177,RELAY,RELAY,01 HIGH,62.655,5,EA,3,4,Above Max,1,313.275,0,0,0,,,,
,CALIFORNIA,,SITE_K,SITE_K-MAIN,A03-C-04,3249147,PLC,PLC,01 HIGH,324.47,2,1,0,1,Above Max,1,648.94,2,2,1,,,,
,CALIFORNIA,,SITE_K,SITE_K-MAIN,A06-A-01,3012851,WHEEL,WHEEL,03 LOW,11.01,101,EA,8,18,Above Max,83,1112.01,0,0,0,,,,
,CALIFORNIA,,SITE_K,SITE_K-MAIN,A06-C-06,3211322,GUARD,GUARD,02 MED,10.26,73,EA,5,20,Above Max,53,748.98,0,0,0,,,,
,CALIFORNIA,,SITE_K,SITE_K-MAIN,A06-C-07,3211303,GUARD,GUARD,02 MED,11.17,36,EA,5,33,Above Max,3,402.12,0,0,0,,,,
,CALIFORNIA,,SITE_K,SITE_K-MAIN,A06-C-13,3012848,PEDAL,PEDAL,03 LOW,8.1,70,EA,10,20,Above Max,50,567,0,0,0,,,,
,CALIFORNIA,,SITE_K,SITE_K-MAIN,A06-D-01,N34991Z,ROLLER,ROLLER,01 HIGH,42.84,4,EA,1,2,Above Max,2,171.36,0,0,0,,,,
,CALIFORNIA,,SITE_K,SITE_K-MAIN,A06-E-01,N37012Z,ROLLER,ROLLER,01 HIGH,74.111,5,EA,2,3,Above Max,2,370.555,0,0,0,,,,
,CALIFORNIA,,SITE_K,SITE_K-MAIN,A06-E-04,41931Z,ROLLER,ROLLER,01 HIGH,173.775,4,EA,1,2,Above Max,2,695.1,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A01-A-01,86597Z,CASTER,CASTER,03 LOW,33.15,8,EA,1,3,Above Max,5,265.2,460,115,1,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A01-A-07,3012851,WHEEL,WHEEL,03 LOW,11.01,30,EA,2,3,Above Max,27,330.3,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A01-C-02,41846Z,ROLLER,ROLLER,01 HIGH,28.92,5,EA,1,2,Above Max,3,144.6,0,0,0,,,,
,CALIFORNIA,,SITE_L,SITE_L-MAIN,A01-C-03,1071381,ROLLER,ROLLER,03 LOW,33.2,5,EA,1,2,Above Max,3,166,0,0,0,,,,
